store_id,item_id,item_name,category,vendor_id,vendor_name,gap_start,gap_end,gap_days,avg_daily_gmv_before,estimated_lost_gmv,active_gap,store_name,country,format,region
TIENDA_033,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-09-07,2024-09-25,19,266.14714285714285,5056.795714285714,False,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_005,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-01-27,2025-02-18,23,219.84071428571428,5056.336428571429,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_010,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-07-02,2024-07-27,26,194.42000000000002,5054.92,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_008,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-11-29,2024-12-10,12,420.4042857142857,5044.851428571428,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_031,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-08-18,2024-09-23,37,136.23642857142855,5040.747857142856,False,Tienda San José 31,CR,DESCUENTO,Sur
TIENDA_019,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2024-07-24,2024-08-13,21,240.0242857142857,5040.509999999999,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_036,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-01-29,2024-07-09,163,30.915714285714284,5039.261428571428,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_019,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-02-03,2025-02-20,18,279.6,5032.8,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_036,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-02-19,2025-05-19,90,55.901428571428575,5031.128571428571,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_008,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-09-21,2024-10-11,21,239.49571428571429,5029.41,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_018,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2025-01-23,2025-03-02,39,128.88071428571428,5026.347857142857,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_003,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-07-11,2024-07-22,12,418.81857142857143,5025.822857142857,False,Tienda La Ceiba 3,HN,HIPERMERCADO,Occidente
TIENDA_039,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-03-12,2024-04-09,29,173.00785714285715,5017.227857142857,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_035,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-12-09,2024-12-24,16,313.36500000000007,5013.840000000001,False,Tienda Masaya 35,NI,DESCUENTO,Norte
TIENDA_007,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-04-14,2024-05-04,21,238.6107142857143,5010.825,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_020,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-04-23,2024-05-26,34,147.33714285714288,5009.4628571428575,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
TIENDA_026,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-10-03,2024-10-30,28,178.59714285714287,5000.72,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_033,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-03-27,2024-05-05,40,124.93642857142858,4997.4571428571435,False,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_019,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2024-08-26,2024-10-19,55,90.81928571428571,4995.060714285714,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_034,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-07-25,2024-08-21,28,178.30357142857142,4992.5,False,Tienda Sonsonate 34,SV,DESCUENTO,Sur
TIENDA_001,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-07-12,2024-07-22,11,453.3085714285714,4986.394285714286,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_024,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-03-28,2025-05-26,60,83.04285714285713,4982.5714285714275,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_007,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-03-30,2025-04-16,18,276.73214285714283,4981.178571428571,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_024,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-04-22,2024-05-22,31,160.55928571428572,4977.3378571428575,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_026,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-08-06,2024-10-05,61,81.46857142857142,4969.5828571428565,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_026,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-03-08,2024-04-21,45,110.30999999999999,4963.95,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_032,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-07-18,2024-08-20,34,145.99642857142857,4963.878571428571,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_013,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-07-27,2024-08-30,35,141.81071428571428,4963.375,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_004,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-05-07,2024-05-25,19,260.78785714285715,4954.969285714285,False,Tienda San Salvador 4,SV,HIPERMERCADO,Norte
TIENDA_038,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2025-04-09,2025-05-21,43,115.20714285714287,4953.907142857143,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_036,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-05-29,2024-08-29,93,53.23642857142857,4950.987857142857,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_013,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-09-28,2024-10-13,16,308.9535714285715,4943.257142857144,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_023,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-03-26,2024-04-20,26,190.05571428571426,4941.448571428571,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_001,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-09-06,2024-09-24,19,259.65,4933.349999999999,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_023,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-11,2024-12-30,20,246.65,4933.0,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_008,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-02-15,2025-03-04,18,273.85357142857146,4929.364285714286,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_005,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-05,2024-12-18,14,351.6835714285714,4923.57,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_016,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-08-20,2024-09-16,28,175.79500000000002,4922.26,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_027,ITEM_019,Electrónica Producto 19,Electrónica,VND_026,Proveedor Z,2024-02-13,2024-04-04,52,94.64357142857145,4921.465714285715,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_011,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-01-28,2025-02-22,26,189.28571428571428,4921.428571428572,False,Tienda San José 11,CR,SUPERMERCADO,Occidente
TIENDA_011,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2024-11-20,2025-01-04,46,106.93857142857142,4919.174285714285,False,Tienda San José 11,CR,SUPERMERCADO,Occidente
TIENDA_017,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-05-10,2024-06-09,31,158.66214285714287,4918.526428571429,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_019,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-05-05,2025-05-26,22,223.49,4916.780000000001,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_031,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-01-25,2025-02-17,24,204.85857142857142,4916.605714285714,False,Tienda San José 31,CR,DESCUENTO,Sur
TIENDA_027,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-05-16,2025-06-30,46,106.85785714285714,4915.461428571429,True,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_030,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-05-17,2024-07-02,47,104.36928571428572,4905.356428571429,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_004,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2025-05-11,2025-05-26,16,306.2657142857143,4900.251428571429,False,Tienda San Salvador 4,SV,HIPERMERCADO,Norte
TIENDA_008,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-04-30,2025-05-08,9,542.1971428571429,4879.774285714287,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_016,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-05-02,2024-07-04,64,76.19571428571429,4876.5257142857145,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_018,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-07-22,2024-08-25,35,139.23642857142858,4873.275000000001,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_028,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-04-10,2025-04-29,20,242.77285714285713,4855.457142857143,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_006,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-04-17,2024-04-25,9,538.0885714285715,4842.797142857144,False,Tienda Cartago 6,CR,HIPERMERCADO,Occidente
TIENDA_007,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-12-10,2024-12-22,13,372.2235714285715,4838.906428571429,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_021,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-03-27,2025-04-14,19,254.50285714285718,4835.554285714286,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_018,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-06-03,2024-06-14,12,402.82714285714286,4833.925714285714,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_001,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-04-21,2025-05-05,15,321.6171428571429,4824.257142857143,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_011,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-10,2024-12-21,12,401.9385714285714,4823.262857142857,False,Tienda San José 11,CR,SUPERMERCADO,Occidente
TIENDA_027,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-09-18,2024-10-22,35,137.7642857142857,4821.75,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_008,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-02-08,2024-02-23,16,301.21500000000003,4819.4400000000005,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_008,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-05-08,2025-05-19,12,401.575,4818.9,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_024,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2024-08-31,2024-10-07,38,126.74714285714286,4816.391428571429,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_014,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-05-03,2024-05-22,20,240.46714285714285,4809.342857142857,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_026,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-08-04,2024-09-10,38,126.47857142857143,4806.185714285714,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_014,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-01-12,2024-02-08,28,171.49714285714285,4801.92,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_017,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-04-08,2025-04-28,21,228.6092857142857,4800.795,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_028,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-08-19,2024-09-29,42,114.10714285714286,4792.5,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_014,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-11-21,2024-12-08,18,266.06714285714287,4789.208571428571,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_039,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-03-10,2024-04-19,41,116.76214285714285,4787.247857142856,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_009,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-02-01,2024-02-21,21,227.82714285714286,4784.37,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_039,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-05-23,2025-06-30,39,122.66285714285713,4783.851428571428,True,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_020,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-04-21,2024-05-27,37,129.28428571428572,4783.518571428572,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
TIENDA_025,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-03-08,2025-04-01,25,191.21714285714285,4780.428571428572,False,Tienda León 25,NI,DESCUENTO,Oriente
TIENDA_031,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-10-12,2024-11-05,25,191.1507142857143,4778.767857142857,False,Tienda San José 31,CR,DESCUENTO,Sur
TIENDA_030,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-12-20,2025-01-20,32,149.31285714285715,4778.011428571429,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_039,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-03-26,2025-06-02,69,69.23357142857142,4777.1164285714285,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_030,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-12-16,2025-01-25,41,116.31714285714285,4769.0028571428575,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_005,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-03-21,2024-04-04,15,317.7292857142857,4765.939285714286,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_034,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-09-12,2024-10-26,45,105.86357142857143,4763.8607142857145,False,Tienda Sonsonate 34,SV,DESCUENTO,Sur
TIENDA_005,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-04-03,2024-04-15,13,366.3614285714285,4762.698571428571,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_017,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-05-29,2024-06-17,20,238.08714285714288,4761.742857142857,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_002,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-09-17,2024-09-29,13,366.1764285714285,4760.29357142857,False,Tienda Guatemala City 2,GT,HIPERMERCADO,Capital
TIENDA_009,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2024-12-12,2025-01-01,21,226.44714285714284,4755.389999999999,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_016,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-08-03,2024-09-01,30,158.4892857142857,4754.678571428571,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_008,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-11-18,2024-12-04,17,279.665,4754.305,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_038,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-04,2025-01-19,47,101.04642857142858,4749.182142857143,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_032,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-08-15,2024-09-24,41,115.75071428571428,4745.779285714286,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_020,ITEM_118,Electrónica Producto 118,Electrónica,VND_011,Proveedor K,2024-12-21,2025-01-19,30,158.15285714285713,4744.585714285714,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
TIENDA_004,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-04-12,2024-05-01,20,237.15,4743.0,False,Tienda San Salvador 4,SV,HIPERMERCADO,Norte
TIENDA_032,ITEM_002,Hogar Producto 2,Hogar,VND_006,Proveedor F,2024-03-01,2024-05-24,85,55.797142857142866,4742.757142857144,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_011,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-12-02,2024-12-13,12,395.1264285714286,4741.517142857143,False,Tienda San José 11,CR,SUPERMERCADO,Occidente
TIENDA_013,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-05-21,2025-06-30,41,115.62142857142858,4740.478571428572,True,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_009,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2025-03-15,2025-04-06,23,206.0735714285714,4739.692142857142,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_027,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2025-03-05,2025-04-20,47,100.8292857142857,4738.976428571428,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_005,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-01-10,2025-01-27,18,263.1528571428571,4736.751428571428,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_001,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-11-19,2024-12-02,14,338.19714285714286,4734.76,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_013,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-06-01,2024-06-19,19,249.12785714285715,4733.4292857142855,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_023,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-09-17,2024-10-21,35,135.23928571428573,4733.375000000001,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_026,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-03-13,2025-05-05,54,87.64071428571428,4732.598571428572,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_010,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-03-26,2025-05-02,38,124.485,4730.43,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_021,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2025-04-04,2025-05-10,37,127.84142857142858,4730.132857142858,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_040,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-02-17,2024-03-29,42,112.53714285714285,4726.5599999999995,False,Tienda Managua 40,NI,EXPRESS,Oriente
TIENDA_029,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-01-17,2025-02-13,28,168.80428571428573,4726.52,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_017,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-02-16,2024-03-12,26,181.4992857142857,4718.981428571428,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_009,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-12-02,2024-12-27,26,181.4,4716.400000000001,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_009,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2025-01-08,2025-02-05,29,162.4385714285714,4710.718571428571,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_032,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2024-08-05,2024-10-04,61,77.215,4710.115,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_005,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-12-19,2025-01-02,15,313.96999999999997,4709.549999999999,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_004,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-10-13,2024-10-21,9,523.1585714285713,4708.427142857142,False,Tienda San Salvador 4,SV,HIPERMERCADO,Norte
TIENDA_032,ITEM_118,Electrónica Producto 118,Electrónica,VND_011,Proveedor K,2025-03-12,2025-04-11,31,151.79500000000002,4705.645,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_001,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-20,2024-12-29,10,470.33142857142855,4703.314285714286,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_022,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-05-05,2024-05-27,23,204.39142857142855,4701.002857142857,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_005,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-08-24,2024-08-31,8,587.5571428571428,4700.457142857143,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_028,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-10-07,2024-11-04,29,161.9942857142857,4697.834285714285,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_029,ITEM_118,Electrónica Producto 118,Electrónica,VND_011,Proveedor K,2025-05-21,2025-06-18,29,161.92428571428573,4695.804285714286,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_035,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-08-01,2024-09-26,57,82.30357142857143,4691.303571428572,False,Tienda Masaya 35,NI,DESCUENTO,Norte
TIENDA_020,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-05-11,2024-06-08,29,161.71642857142857,4689.776428571428,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
TIENDA_021,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-10-27,2024-11-26,31,151.27285714285713,4689.458571428571,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_018,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2024-09-01,2024-09-18,18,260.5185714285714,4689.334285714285,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_029,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2025-05-13,2025-06-30,49,95.69857142857141,4689.23,True,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_032,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-04-14,2024-05-01,18,259.9035714285714,4678.2642857142855,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_006,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-06-03,2025-06-13,11,425.0192857142857,4675.212142857143,False,Tienda Cartago 6,CR,HIPERMERCADO,Occidente
TIENDA_022,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-08-25,2024-09-13,20,233.6885714285714,4673.771428571428,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_017,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-06-01,2025-06-22,22,212.43214285714288,4673.507142857144,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_005,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2024-03-22,2024-04-07,17,274.53499999999997,4667.094999999999,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_010,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-04-06,2025-05-03,28,166.60714285714286,4665.0,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_037,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-04-10,2025-05-16,37,126.0542857142857,4664.008571428571,False,Tienda Quetzaltenango 37,GT,EXPRESS,Sur
TIENDA_034,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-01-29,2025-03-14,45,103.63000000000001,4663.35,False,Tienda Sonsonate 34,SV,DESCUENTO,Sur
TIENDA_013,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-04-08,2025-04-28,21,221.91642857142855,4660.245,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_005,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-05-09,2024-05-21,13,358.46571428571434,4660.054285714286,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_019,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-06-26,2024-07-22,27,172.08928571428572,4646.410714285715,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
